episode_id,split,task,tool,tool_signature,features,length,stiffness,blocked_side,brace_available,fragile,ood_signature,oracle,oracle_reason,method,prediction,method_reason
1372,test,drag_distant_ring,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,inside,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
1372,test,drag_distant_ring,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,inside,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
1373,test,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,1,1,False,missing_feature:hook,contact_grammar,False,production_blocked_missing_hook
1373,test,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,1,1,False,missing_feature:hook,unordered_contacts,False,missing_static_contact_label
1373,test,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,1,1,False,missing_feature:hook,static_affordance,False,no_affordance_region_hook
1373,test,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,1,1,False,missing_feature:hook,flat_pair_memory,False,unseen_task_tool_signature
1373,test,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,1,1,False,missing_feature:hook,mutated_no_side_gate,False,production_blocked_missing_hook
1373,test,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,1,1,False,missing_feature:hook,mutated_no_brace_gate,False,production_blocked_missing_hook
1374,test,pry_lid,tool_004_flat_edge+hinge+wedge,flat_edge+hinge+wedge,flat_edge+hinge+wedge,4,1,none,1,0,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
1374,test,pry_lid,tool_004_flat_edge+hinge+wedge,flat_edge+hinge+wedge,flat_edge+hinge+wedge,4,1,none,1,0,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
1374,test,pry_lid,tool_004_flat_edge+hinge+wedge,flat_edge+hinge+wedge,flat_edge+hinge+wedge,4,1,none,1,0,1,False,too_compliant,static_affordance,True,task_feature_affordance_match
1374,test,pry_lid,tool_004_flat_edge+hinge+wedge,flat_edge+hinge+wedge,flat_edge+hinge+wedge,4,1,none,1,0,1,False,too_compliant,flat_pair_memory,False,unseen_task_tool_signature
1374,test,pry_lid,tool_004_flat_edge+hinge+wedge,flat_edge+hinge+wedge,flat_edge+hinge+wedge,4,1,none,1,0,1,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
1374,test,pry_lid,tool_004_flat_edge+hinge+wedge,flat_edge+hinge+wedge,flat_edge+hinge+wedge,4,1,none,1,0,1,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
1375,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,none,1,0,0,False,too_compliant,contact_grammar,False,production_blocked_stiffness
1375,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,none,1,0,0,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
1375,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,none,1,0,0,False,too_compliant,static_affordance,True,task_feature_affordance_match
1375,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,none,1,0,0,False,too_compliant,flat_pair_memory,True,memorized_task_tool_signature
1375,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,none,1,0,0,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
1375,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,none,1,0,0,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
1376,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,behind,1,1,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
1376,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,behind,1,1,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
1376,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,behind,1,1,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
1376,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,behind,1,1,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
1376,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,behind,1,1,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
1376,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,behind,1,1,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
1377,test,pry_lid,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,behind,1,0,1,False,missing_feature:wedge,contact_grammar,False,production_blocked_missing_wedge
1377,test,pry_lid,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,behind,1,0,1,False,missing_feature:wedge,unordered_contacts,False,missing_static_contact_label
1377,test,pry_lid,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,behind,1,0,1,False,missing_feature:wedge,static_affordance,False,no_affordance_region_wedge
1377,test,pry_lid,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,behind,1,0,1,False,missing_feature:wedge,flat_pair_memory,False,unseen_task_tool_signature
1377,test,pry_lid,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,behind,1,0,1,False,missing_feature:wedge,mutated_no_side_gate,False,production_blocked_missing_wedge
1377,test,pry_lid,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,behind,1,0,1,False,missing_feature:wedge,mutated_no_brace_gate,False,production_blocked_missing_wedge
1378,test,pull_occluded_object,tool_071_long_shaft,long_shaft,long_shaft,2,5,inside,1,0,1,False,missing_feature:hook,contact_grammar,False,production_blocked_missing_hook
1378,test,pull_occluded_object,tool_071_long_shaft,long_shaft,long_shaft,2,5,inside,1,0,1,False,missing_feature:hook,unordered_contacts,False,missing_static_contact_label
1378,test,pull_occluded_object,tool_071_long_shaft,long_shaft,long_shaft,2,5,inside,1,0,1,False,missing_feature:hook,static_affordance,False,no_affordance_region_hook
1378,test,pull_occluded_object,tool_071_long_shaft,long_shaft,long_shaft,2,5,inside,1,0,1,False,missing_feature:hook,flat_pair_memory,False,unseen_task_tool_signature
1378,test,pull_occluded_object,tool_071_long_shaft,long_shaft,long_shaft,2,5,inside,1,0,1,False,missing_feature:hook,mutated_no_side_gate,False,production_blocked_missing_hook
1378,test,pull_occluded_object,tool_071_long_shaft,long_shaft,long_shaft,2,5,inside,1,0,1,False,missing_feature:hook,mutated_no_brace_gate,False,production_blocked_missing_hook
1379,test,drag_distant_ring,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,top,1,0,1,False,missing_feature:hook+long_shaft,contact_grammar,False,production_blocked_missing_hook
1379,test,drag_distant_ring,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,top,1,0,1,False,missing_feature:hook+long_shaft,unordered_contacts,False,missing_static_contact_label
1379,test,drag_distant_ring,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,top,1,0,1,False,missing_feature:hook+long_shaft,static_affordance,False,no_affordance_region_hook
1379,test,drag_distant_ring,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,top,1,0,1,False,missing_feature:hook+long_shaft,flat_pair_memory,False,unseen_task_tool_signature
1379,test,drag_distant_ring,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,top,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_side_gate,False,production_blocked_missing_hook
1379,test,drag_distant_ring,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,top,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_brace_gate,False,production_blocked_missing_hook
1380,test,pull_occluded_object,tool_079_narrow_tip,narrow_tip,narrow_tip,3,3,under,1,0,1,False,missing_feature:hook,contact_grammar,False,production_blocked_missing_hook
1380,test,pull_occluded_object,tool_079_narrow_tip,narrow_tip,narrow_tip,3,3,under,1,0,1,False,missing_feature:hook,unordered_contacts,False,missing_static_contact_label
1380,test,pull_occluded_object,tool_079_narrow_tip,narrow_tip,narrow_tip,3,3,under,1,0,1,False,missing_feature:hook,static_affordance,False,no_affordance_region_hook
1380,test,pull_occluded_object,tool_079_narrow_tip,narrow_tip,narrow_tip,3,3,under,1,0,1,False,missing_feature:hook,flat_pair_memory,False,unseen_task_tool_signature
1380,test,pull_occluded_object,tool_079_narrow_tip,narrow_tip,narrow_tip,3,3,under,1,0,1,False,missing_feature:hook,mutated_no_side_gate,False,production_blocked_missing_hook
1380,test,pull_occluded_object,tool_079_narrow_tip,narrow_tip,narrow_tip,3,3,under,1,0,1,False,missing_feature:hook,mutated_no_brace_gate,False,production_blocked_missing_hook
1381,test,pry_lid,tool_100_hook+narrow_tip+wedge,hook+narrow_tip+wedge,hook+narrow_tip+wedge,3,2,inside,1,0,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
1381,test,pry_lid,tool_100_hook+narrow_tip+wedge,hook+narrow_tip+wedge,hook+narrow_tip+wedge,3,2,inside,1,0,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
1381,test,pry_lid,tool_100_hook+narrow_tip+wedge,hook+narrow_tip+wedge,hook+narrow_tip+wedge,3,2,inside,1,0,1,False,too_compliant,static_affordance,True,task_feature_affordance_match
1381,test,pry_lid,tool_100_hook+narrow_tip+wedge,hook+narrow_tip+wedge,hook+narrow_tip+wedge,3,2,inside,1,0,1,False,too_compliant,flat_pair_memory,False,unseen_task_tool_signature
1381,test,pry_lid,tool_100_hook+narrow_tip+wedge,hook+narrow_tip+wedge,hook+narrow_tip+wedge,3,2,inside,1,0,1,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
1381,test,pry_lid,tool_100_hook+narrow_tip+wedge,hook+narrow_tip+wedge,hook+narrow_tip+wedge,3,2,inside,1,0,1,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
1382,test,sweep_debris,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,top,1,0,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1382,test,sweep_debris,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,top,1,0,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
1382,test,sweep_debris,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,top,1,0,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
1382,test,sweep_debris,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,top,1,0,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
1382,test,sweep_debris,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,top,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1382,test,sweep_debris,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,top,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1383,test,sweep_debris,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,behind,1,0,1,False,missing_feature:flat_edge,contact_grammar,False,production_blocked_missing_flat_edge
1383,test,sweep_debris,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,behind,1,0,1,False,missing_feature:flat_edge,unordered_contacts,False,missing_static_contact_label
1383,test,sweep_debris,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,behind,1,0,1,False,missing_feature:flat_edge,static_affordance,False,no_affordance_region_flat_edge
1383,test,sweep_debris,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,behind,1,0,1,False,missing_feature:flat_edge,flat_pair_memory,False,unseen_task_tool_signature
1383,test,sweep_debris,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,behind,1,0,1,False,missing_feature:flat_edge,mutated_no_side_gate,False,production_blocked_missing_flat_edge
1383,test,sweep_debris,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,behind,1,0,1,False,missing_feature:flat_edge,mutated_no_brace_gate,False,production_blocked_missing_flat_edge
1384,test,tamp_powder,tool_058_narrow_tip,narrow_tip,narrow_tip,3,2,inside,1,0,1,False,missing_feature:flat_end,contact_grammar,False,production_blocked_missing_flat_end
1384,test,tamp_powder,tool_058_narrow_tip,narrow_tip,narrow_tip,3,2,inside,1,0,1,False,missing_feature:flat_end,unordered_contacts,False,missing_static_contact_label
1384,test,tamp_powder,tool_058_narrow_tip,narrow_tip,narrow_tip,3,2,inside,1,0,1,False,missing_feature:flat_end,static_affordance,False,no_affordance_region_flat_end
1384,test,tamp_powder,tool_058_narrow_tip,narrow_tip,narrow_tip,3,2,inside,1,0,1,False,missing_feature:flat_end,flat_pair_memory,False,unseen_task_tool_signature
1384,test,tamp_powder,tool_058_narrow_tip,narrow_tip,narrow_tip,3,2,inside,1,0,1,False,missing_feature:flat_end,mutated_no_side_gate,False,production_blocked_missing_flat_end
1384,test,tamp_powder,tool_058_narrow_tip,narrow_tip,narrow_tip,3,2,inside,1,0,1,False,missing_feature:flat_end,mutated_no_brace_gate,False,production_blocked_missing_flat_end
1385,test,tamp_powder,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,top,1,0,1,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> place_flat_end_top -> compress_normal | hand:tool_handle,tool:target_top"
1385,test,tamp_powder,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,top,1,0,1,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
1385,test,tamp_powder,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,top,1,0,1,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
1385,test,tamp_powder,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,top,1,0,1,True,valid_contact_trace,flat_pair_memory,False,unseen_task_tool_signature
1385,test,tamp_powder,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,top,1,0,1,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> place_flat_end_top -> compress_normal | hand:tool_handle,tool:target_top"
1385,test,tamp_powder,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,top,1,0,1,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> place_flat_end_top -> compress_normal | hand:tool_handle,tool:target_top"
1386,test,press_recessed_button,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,none,1,0,1,False,too_short,contact_grammar,False,production_blocked_length
1386,test,press_recessed_button,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,none,1,0,1,False,too_short,unordered_contacts,False,missing_static_contact_label
1386,test,press_recessed_button,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,none,1,0,1,False,too_short,static_affordance,True,task_feature_affordance_match
1386,test,press_recessed_button,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,none,1,0,1,False,too_short,flat_pair_memory,False,unseen_task_tool_signature
1386,test,press_recessed_button,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,none,1,0,1,False,too_short,mutated_no_side_gate,False,production_blocked_length
1386,test,press_recessed_button,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,none,1,0,1,False,too_short,mutated_no_brace_gate,False,production_blocked_length
1387,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,front,1,0,1,False,too_short,contact_grammar,False,production_blocked_length
1387,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,front,1,0,1,False,too_short,unordered_contacts,False,missing_static_contact_label
1387,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,front,1,0,1,False,too_short,static_affordance,True,task_feature_affordance_match
1387,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,front,1,0,1,False,too_short,flat_pair_memory,False,unseen_task_tool_signature
1387,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,front,1,0,1,False,too_short,mutated_no_side_gate,False,production_blocked_length
1387,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,front,1,0,1,False,too_short,mutated_no_brace_gate,False,production_blocked_length
1388,test,press_recessed_button,tool_092_flat_edge+hook,flat_edge+hook,flat_edge+hook,4,2,none,1,0,1,False,missing_feature:narrow_tip,contact_grammar,False,production_blocked_missing_narrow_tip
1388,test,press_recessed_button,tool_092_flat_edge+hook,flat_edge+hook,flat_edge+hook,4,2,none,1,0,1,False,missing_feature:narrow_tip,unordered_contacts,False,missing_static_contact_label
1388,test,press_recessed_button,tool_092_flat_edge+hook,flat_edge+hook,flat_edge+hook,4,2,none,1,0,1,False,missing_feature:narrow_tip,static_affordance,False,no_affordance_region_narrow_tip
1388,test,press_recessed_button,tool_092_flat_edge+hook,flat_edge+hook,flat_edge+hook,4,2,none,1,0,1,False,missing_feature:narrow_tip,flat_pair_memory,False,unseen_task_tool_signature
1388,test,press_recessed_button,tool_092_flat_edge+hook,flat_edge+hook,flat_edge+hook,4,2,none,1,0,1,False,missing_feature:narrow_tip,mutated_no_side_gate,False,production_blocked_missing_narrow_tip
1388,test,press_recessed_button,tool_092_flat_edge+hook,flat_edge+hook,flat_edge+hook,4,2,none,1,0,1,False,missing_feature:narrow_tip,mutated_no_brace_gate,False,production_blocked_missing_narrow_tip
1389,test,tamp_powder,tool_068_hinge+long_shaft,hinge+long_shaft,hinge+long_shaft,5,1,top,1,0,1,False,missing_feature:flat_end,contact_grammar,False,production_blocked_missing_flat_end
1389,test,tamp_powder,tool_068_hinge+long_shaft,hinge+long_shaft,hinge+long_shaft,5,1,top,1,0,1,False,missing_feature:flat_end,unordered_contacts,False,missing_static_contact_label
1389,test,tamp_powder,tool_068_hinge+long_shaft,hinge+long_shaft,hinge+long_shaft,5,1,top,1,0,1,False,missing_feature:flat_end,static_affordance,False,no_affordance_region_flat_end
1389,test,tamp_powder,tool_068_hinge+long_shaft,hinge+long_shaft,hinge+long_shaft,5,1,top,1,0,1,False,missing_feature:flat_end,flat_pair_memory,False,unseen_task_tool_signature
1389,test,tamp_powder,tool_068_hinge+long_shaft,hinge+long_shaft,hinge+long_shaft,5,1,top,1,0,1,False,missing_feature:flat_end,mutated_no_side_gate,False,production_blocked_missing_flat_end
1389,test,tamp_powder,tool_068_hinge+long_shaft,hinge+long_shaft,hinge+long_shaft,5,1,top,1,0,1,False,missing_feature:flat_end,mutated_no_brace_gate,False,production_blocked_missing_flat_end
1390,test,sweep_debris,tool_054_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,3,4,front,1,0,0,False,blocked_contact_side,contact_grammar,False,production_blocked_side
1390,test,sweep_debris,tool_054_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,3,4,front,1,0,0,False,blocked_contact_side,unordered_contacts,True,required_contacts_present_without_order_or_role
1390,test,sweep_debris,tool_054_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,3,4,front,1,0,0,False,blocked_contact_side,static_affordance,True,task_feature_affordance_match
1390,test,sweep_debris,tool_054_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,3,4,front,1,0,0,False,blocked_contact_side,flat_pair_memory,True,memorized_task_tool_signature
1390,test,sweep_debris,tool_054_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,3,4,front,1,0,0,False,blocked_contact_side,mutated_no_side_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1390,test,sweep_debris,tool_054_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,3,4,front,1,0,0,False,blocked_contact_side,mutated_no_brace_gate,False,production_blocked_side
1391,test,pry_lid,tool_064_wedge,wedge,wedge,1,5,inside,1,0,1,False,too_short,contact_grammar,False,production_blocked_length
1391,test,pry_lid,tool_064_wedge,wedge,wedge,1,5,inside,1,0,1,False,too_short,unordered_contacts,False,missing_static_contact_label
1391,test,pry_lid,tool_064_wedge,wedge,wedge,1,5,inside,1,0,1,False,too_short,static_affordance,True,task_feature_affordance_match
1391,test,pry_lid,tool_064_wedge,wedge,wedge,1,5,inside,1,0,1,False,too_short,flat_pair_memory,False,unseen_task_tool_signature
1391,test,pry_lid,tool_064_wedge,wedge,wedge,1,5,inside,1,0,1,False,too_short,mutated_no_side_gate,False,production_blocked_length
1391,test,pry_lid,tool_064_wedge,wedge,wedge,1,5,inside,1,0,1,False,too_short,mutated_no_brace_gate,False,production_blocked_length
1392,test,pull_occluded_object,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,behind,1,0,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
1392,test,pull_occluded_object,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,behind,1,0,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
1392,test,pull_occluded_object,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,behind,1,0,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
1392,test,pull_occluded_object,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,behind,1,0,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
1392,test,pull_occluded_object,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,behind,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
1392,test,pull_occluded_object,tool_018_flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,flat_end+hook+narrow_tip,2,4,behind,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
1393,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,behind,1,0,1,False,too_short,contact_grammar,False,production_blocked_length
1393,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,behind,1,0,1,False,too_short,unordered_contacts,False,missing_static_contact_label
1393,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,behind,1,0,1,False,too_short,static_affordance,True,task_feature_affordance_match
1393,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,behind,1,0,1,False,too_short,flat_pair_memory,False,unseen_task_tool_signature
1393,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,behind,1,0,1,False,too_short,mutated_no_side_gate,False,production_blocked_length
1393,test,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,behind,1,0,1,False,too_short,mutated_no_brace_gate,False,production_blocked_length
1394,test,pull_occluded_object,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,none,1,0,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
1394,test,pull_occluded_object,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,none,1,0,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
1394,test,pull_occluded_object,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,none,1,0,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
1394,test,pull_occluded_object,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,none,1,0,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
1394,test,pull_occluded_object,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,none,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
1394,test,pull_occluded_object,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,none,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
1395,test,tamp_powder,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,inside,1,1,1,False,missing_feature:flat_end,contact_grammar,False,production_blocked_missing_flat_end
1395,test,tamp_powder,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,inside,1,1,1,False,missing_feature:flat_end,unordered_contacts,False,missing_static_contact_label
1395,test,tamp_powder,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,inside,1,1,1,False,missing_feature:flat_end,static_affordance,False,no_affordance_region_flat_end
1395,test,tamp_powder,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,inside,1,1,1,False,missing_feature:flat_end,flat_pair_memory,False,unseen_task_tool_signature
1395,test,tamp_powder,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,inside,1,1,1,False,missing_feature:flat_end,mutated_no_side_gate,False,production_blocked_missing_flat_end
1395,test,tamp_powder,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,inside,1,1,1,False,missing_feature:flat_end,mutated_no_brace_gate,False,production_blocked_missing_flat_end
1396,test,tamp_powder,tool_025_hinge+hook,hinge+hook,hinge+hook,2,4,top,1,0,1,False,missing_feature:flat_end,contact_grammar,False,production_blocked_missing_flat_end
